lat,amenity,lon,name
30.2832777,fast_food,-97.7039145,Taco Bell
30.2821242,fast_food,-97.7031114,Popeye's
30.2817814,fast_food,-97.7029666,Sonic Drive-In
30.4423357,school,-97.6448665,Springhill Elementary
30.4458506,place_of_worship,-97.6381288,Calvary
30.4478854,fast_food,-97.6395665,McDonald's
30.4431497,restaurant,-97.6287518,Pecan Street Grill
30.4477374,fast_food,-97.6402317,Popeye's
30.4424097,library,-97.6285587,Pflugerville Public Library
30.4774346,school,-97.5626669,Rowe Lane Elementary School
30.4437891,fast_food,-97.787289,Taco Cabanna
30.4481065,fuel,-97.7910877,Chevron
30.4478058,fast_food,-97.7910877,Burger King
30.4491846,restaurant,-97.7920347,Kobe Japanese Steakhouse
30.44816,fast_food,-97.7892659,Kentucky Fried Chicken
30.4458275,fast_food,-97.7901109,Arby's
30.44163,bank,-97.7741053,Amplify Credit Union
30.4463358,restaurant,-97.7793674,Jardin Corona Mexican Food
30.4349765,pub,-97.7668091,Water Tank
30.4654953,fast_food,-97.8031668,McDonald's
30.4650322,doctors,-97.8049885,Urgent Care Plus
30.4697211,fuel,-97.7902718,Shell
30.4616416,fast_food,-97.7950751,Taco Bell
30.4612857,fuel,-97.7952652,H-E-B Fuel
30.4343308,restaurant,-97.7714144,Jim's
30.4336215,fast_food,-97.7695787,Short Stop
30.4322698,bank,-97.7669894,Prosperity Bank
30.4299002,fast_food,-97.7626236,Krispy Cream
30.42946,bank,-97.7617473,Bank of America
30.2841763,restaurant,-97.7189427,Mi Madre's
30.3753066,bank,-97.7327861,Austin Telco Federal Credit Union
30.3939956,bank,-97.751535,Chase Bank
30.5108352,restaurant,-97.6899415,Gumbo's
30.5113569,fast_food,-97.6947164,Short Stop
30.4481621,fuel,-97.7938403,Valero
30.3600188,fuel,-97.7170285,Valero
30.3601793,fuel,-97.7161171,Conoco
30.4164846,fuel,-97.7481882,brand
30.4165186,restaurant,-97.7473143,IHOP
30.4254957,fast_food,-97.7536425,Dunkin' Donuts
30.4239837,fast_food,-97.755816,Sonic Drive In
30.4081273,dentist,-97.7481855,Omni Dental Group
30.4027988,fuel,-97.7462082,Great Hills Shell
30.3915519,restaurant,-97.7386262,Iron Cactus
30.399863,fast_food,-97.7450855,Boston Market
30.4473236,restaurant,-97.8101558,Mesa Rosa
30.446387,fast_food,-97.8064476,Delaware Subs
30.4395219,restaurant,-97.6193236,El Ricon
30.4381099,pharmacy,-97.6121984,H-E-B Pharmacy
30.4397663,fuel,-97.6201344,Shell Gas Station
30.460652,fast_food,-97.7948536,Quizno's
30.4613137,fuel,-97.7926931,Exxon
30.4506011,restaurant,-97.7900185,Pacific Star
30.4384898,place_of_worship,-97.6168728,First United Methodist Church
30.2381148,restaurant,-97.7394025,WhipIn
30.440994,townhall,-97.619908,Pflugerville City Hall
30.4294941,kindergarten,-97.6350127,Goddard School
30.2560943,restaurant,-97.7632178,The Highball
30.2550216,pub,-97.7618499,Gibson's
30.2496256,fast_food,-97.7663914,Austin's Pizza
30.2494309,restaurant,-97.7682259,La Feria
30.2499685,restaurant,-97.7670565,Sazon
30.2483698,restaurant,-97.7693524,Olivia
30.2474893,pharmacy,-97.7701249,CVS
30.2473865,fast_food,-97.7706834,Lulu B's Sandwiches
30.2484023,pub,-97.7711763,Black Sheep Lodge
30.2415436,restaurant,-97.7833214,Chinatown
30.2414134,restaurant,-97.7589557,Winebelly
30.2418674,fuel,-97.7594581,Texaco
30.237152,restaurant,-97.7494097,Curra's Grill
30.2309461,fast_food,-97.7355266,Whataburger
30.2371474,restaurant,-97.7496672,Tarbouch Restaurant
30.2504944,place_of_worship,-97.7609651,Austin Shambhala Meditation Center
30.2479434,restaurant,-97.7617143,Thai Fresh
30.2342716,fuel,-97.7421705,Exxon
30.2458558,restaurant,-97.7571455,La Mexicana Bakery
30.2461944,restaurant,-97.7560714,Soup Peddler
30.245295,restaurant,-97.7574567,Polvo's
30.2522016,cafe,-97.7635001,Starbuck's
30.2561056,cafe,-97.7462026,Dominican Joe Coffee Shop
30.2543077,cafe,-97.7476456,Starbucks
30.2523012,restaurant,-97.7483054,Doc's MotorWorks Bar & Grill
30.249127,restaurant,-97.7501239,Guerro's
30.2488397,restaurant,-97.7502205,South Congress Cafe
30.2499704,restaurant,-97.7500381,Perla's
30.250962,fast_food,-97.7489491,Amy's Ice Cream
30.2516594,restaurant,-97.7491342,Snack Bar
30.2525144,restaurant,-97.740924,Joe's Crab Shack
30.2493483,atm,-97.7671271,Chase Bank
30.2439425,cafe,-97.7583643,Fair Bean Coffee
30.246897,restaurant,-97.7558981,Lenoir
30.2463014,fast_food,-97.7511384,Wahoo's Tacos
30.2464589,restaurant,-97.7510901,Woodland
30.2479272,restaurant,-97.7506887,Vespaio
30.2397,pharmacy,-97.7524166,CVS
30.2390691,fast_food,-97.7529198,Subway
30.246512,cafe,-97.7566288,Bouldin Creek Coffee House
30.2513434,restaurant,-97.7545812,El Mercado
30.2482988,pub,-97.7552195,Jovita's Mexican
30.2477844,restaurant,-97.7551015,Freddy's Place
30.2468507,restaurant,-97.7564399,El Chile
30.2448093,cafe,-97.7569898,Once Over Coffee Bar
30.2430066,restaurant,-97.758921,Little Mexico
30.2406153,restaurant,-97.7609112,Tacaria Arandas
30.2367594,fast_food,-97.7627136,Torchy's Tacos
30.2332092,cafe,-97.7648433,Summermoon Coffee Bar
30.2233882,fuel,-97.7629748,Chevron
30.2224982,fuel,-97.7648309,Exxon
30.2261832,fuel,-97.7700934,7 Eleven Gas
30.2141108,restaurant,-97.7546182,Furr's Family Restaurant
30.212365,fuel,-97.7528039,Shell
30.2392743,atm,-97.7537881,Wells Fargo Bank
30.223951,fuel,-97.763762,Shell
30.2276776,pub,-97.7605219,Opal Devine's
30.2242708,restaurant,-97.7634777,El Borrego de Oro
30.2216774,fast_food,-97.7641187,Wendy's
30.2720602,restaurant,-97.7541144,24
30.2804408,restaurant,-97.7591677,Jeffrey's
30.2296069,restaurant,-97.819725,La Madelaine
30.5403187,fast_food,-97.8490592,Marco's Pizza
30.5092115,Condominium complex,-97.611604,Forest Creek Condos
30.507825,school,-97.6130363,Kids R Kids
30.2644346,restaurant,-97.7614257,Casa de Luz
30.263063,restaurant,-97.762359,Baby Acapulco
30.285291,post_box,-97.740764,University Station Post Office
30.274481,school,-97.7809714,Austin Jiu-Jitsu
30.360786,restaurant,-97.7893806,Waterloo Ice House
30.2410405,restaurant,-97.7579101,Habanero Mexican Cafe
30.2471951,restaurant,-97.7775121,Mr. Natural
30.4612868,fast_food,-97.8174358,Dairy Queen
30.4613301,fast_food,-97.8172781,Subway
30.4630994,fuel,-97.8144398,Shell
30.4632636,restaurant,-97.8149414,North & South China
30.5340536,fast_food,-97.563371,Golden Chick
30.5462681,fire_station,-97.5550641,Hutto Fire and Rescue
30.5408746,pharmacy,-97.5635332,Wallgreens
30.5413292,restaurant,-97.560321,Chili's Grill & Bar
30.541655,fast_food,-97.5575972,Taco Bell
30.5406755,fast_food,-97.5641418,Sonic
30.5426252,fast_food,-97.5565243,Subway
30.5414702,fast_food,-97.5594318,McDonald's
30.5346426,school,-97.5588381,Nadine Johnson Elementary
30.4054629,restaurant,-97.8745269,Oasis
30.4602265,bank,-97.794771,Chase Bank
30.4587481,cinema,-97.7913816,Alamo Drafthouse
30.4770565,school,-97.830203,Naumann Elementary School
30.4609108,fuel,-97.8206221,Texaco
30.4604161,place_of_worship,-97.8276013,Cypress Creek Baptist Church
30.4629024,amusement_park,-97.6668264,Austin's Park
30.3754304,fast_food,-97.6761856,Whataburger
30.0968602,school,-97.8966458,Carpenter Hill Elementary School
30.1522738,school,-97.8337016,Jackie's Private Education
30.5423594,restaurant,-97.5565901,Rio grande Tex Mex
30.6324471,restaurant,-97.6932603,Mama Fu's Asian House
30.6321863,cafe,-97.6929492,Starbucks Coffee
30.2731608,school,-97.6723872,Texas Empowerment Academy
30.4445305,cafe,-97.7436905,Starbucks
30.5715108,school,-97.8214169,Rouse High School
30.5669163,school,-97.8194844,Wylie Middle School
30.6351094,university,-97.6652023,Southwestern University
30.5663965,veterinary,-97.8085842,Williamson County Humane Society
30.3909405,doctors,-97.7441028,Lasik Plus
30.26831,bank,-97.744873,Chase Bank Bldg
30.4008138,restaurant,-97.721438,Technique
30.4006694,school,-97.7215599,Le Cordon Bleu College of Culinary Arts Austin
30.3994579,restaurant,-97.7244842,urban
30.3950453,restaurant,-97.7269507,Maggiano's Little Italy
30.3959033,cafe,-97.7275003,Yogurt Planet
30.400227,restaurant,-97.725989,Gloria's
30.4015294,restaurant,-97.7272114,Kona Grill
30.3825751,car_rental,-97.7228796,Enterprise
30.4024976,restaurant,-97.726251,Jasper's
30.3924195,fast_food,-97.7451017,Jersey Mike's Subs
30.3833253,restaurant,-97.7374699,Dave & Buster's
30.3946629,fast_food,-97.7442192,Promise Pizza
30.3947997,fast_food,-97.7444977,Jason's Deli
30.4027966,restaurant,-97.7258494,Daily Grill
30.4030816,restaurant,-97.7256638,Fleming's
30.4021467,restaurant,-97.7266617,Joe DiMaggio's
30.3971917,car_wash,-97.7337067,Shell
30.304895,restaurant,-97.7262332,Asti
30.3148586,gym,-97.7352613,Fitness 360
30.315017,dentist,-97.7355481,Austin Dental Works
30.3149667,restaurant,-97.7354499,Chedd's
30.3151724,restaurant,-97.7336577,snap
30.400199,bank,-97.7408304,Regions
30.3996275,bank,-97.7396973,Capital One Bank
30.4036986,fast_food,-97.7448477,Quiznox Classic Subs
30.3997676,cafe,-97.7450638,Einstein Bros Bagels
30.402095,bar,-97.7264462,CRÚ Food & Wine Bar
30.3958149,fast_food,-97.7196383,Bamboo Bistro North
30.3962282,fast_food,-97.7195503,Freebirds World Burrito
30.3961024,fast_food,-97.7196012,Ryu of Japan
30.3961623,bar,-97.7195839,Detour
30.3957509,fast_food,-97.7196834,Firehouse Subs
30.3985021,fast_food,-97.7452933,Wendy's
30.3950774,restaurant,-97.7484716,Bullritos
30.3957686,bank,-97.7475534,Bank of America
30.3952181,cafe,-97.7493734,FireBowlCafe
30.3988286,dentist,-97.7488709,Castle Dental
30.4002716,car_wash,-97.7470857,Wash'n'Run
30.3998084,fast_food,-97.746813,Gatti's Pizza
30.3999414,restaurant,-97.7485126,Fujiyama
30.3987312,cafe,-97.7490745,Yogertz
30.398839,cafe,-97.748962,Jamba Juice
30.3986564,fast_food,-97.7474271,Bombay Bistro
30.3986443,doctors,-97.7472686,Austin Regional Clinic
30.4000021,dentist,-97.7480254,Fastbraces
30.3999342,cafe,-97.7483653,Great Harvest Bread Co.
30.4001287,cafe,-97.7042179,Cafe Java
30.4004938,bar,-97.7039848,Canary Roost
30.4004295,fast_food,-97.7040252,Double Dave's Pizza
30.4001902,post_office,-97.7041774,Pak Mail
30.407478,fast_food,-97.7134801,Mangia
30.4075615,cafe,-97.7134001,sodade
30.4076999,fast_food,-97.713254,Tacodeli
30.3942228,pub,-97.7202505,Canary Hut Pub
30.3945877,fast_food,-97.7201256,Subway
30.3940521,fast_food,-97.7203169,Golden Lake Chinese Buffet
30.3941591,fast_food,-97.7202728,Donut-7
30.3957035,fast_food,-97.7196979,Froots
30.3871913,restaurant,-97.7333726,Chuck E. Cheese's
30.3895722,restaurant,-97.7324885,RedBrick Pizza
30.3888001,restaurant,-97.7329038,how do you roll?
30.3918676,fast_food,-97.731786,Potbelly Sandwich Works
30.3898698,fast_food,-97.7332027,Mighty Fine
30.3918238,cafe,-97.731603,Tinos Greek Cafe
30.3899093,restaurant,-97.733345,Chipotle Mexican Grill
30.4083158,school,-97.730049,Hyde Park Baptist High School
30.4776993,fast_food,-97.7661311,Sonic Drive In
30.3238607,fire_station,-97.8736721,CE-Bar Volunteer Fire Dept.
30.6557405,fire_station,-97.684278,Fire Station 2
30.610338,bus_station,-97.6854913,CARTS Georgetown Station
30.6678695,bar,-97.6692082,Hard Tails Bar & Grill
30.2284944,fast_food,-97.8196643,Schlotzsky's Deli
30.4596708,fast_food,-97.7923848,McDonald's
30.4615618,fast_food,-97.7921861,Wendy's
30.1031974,recycling,-97.7500156,Texas Disposal Systems (MRF)
30.4020038,pharmacy,-97.7477385,Randalls Pharmacy
30.3138337,cafe,-97.7199873,Flightpath Coffee House
30.3127083,restaurant,-97.7150011,House Pizzeria
30.3071695,restaurant,-97.7248904,Juiceland
30.4527669,fast_food,-97.8263641,Jersey Mike's Subs
30.6534114,fuel,-97.6781984,Phillips 66
30.6524661,fuel,-97.6788447,Shell
30.6425772,restaurant,-97.685373,Chili's
30.640896,bank,-97.6868876,United Heritage Credit Union
30.6396752,fast_food,-97.6877219,Schlotzsky's Deli
30.639235,fast_food,-97.6879107,Burger King
30.6327793,fuel,-97.6898474,Shell
30.6204483,fast_food,-97.6909192,Jack in the Box
30.6218798,fuel,-97.6884025,Exxon
30.6200658,fuel,-97.6923808,Tetco
30.619898,fuel,-97.6931421,Chevron
30.5398312,restaurant,-97.6932152,Mesa Rosa Mexican Restaurant
30.5380216,restaurant,-97.6943845,Bennigan's Restaurant
30.5380164,restaurant,-97.6932943,Denny's Restaurant
30.5371614,restaurant,-97.6937267,Cardonia's Restaurant
30.5363641,fuel,-97.6937085,Phillips 66
30.5351786,restaurant,-97.6942261,Cracker Barrel
30.5385042,restaurant,-97.6932334,Summer Palace
30.5345754,restaurant,-97.6932761,Chuy's
30.5338095,restaurant,-97.6930386,Saltgrass Steak House
30.5291933,restaurant,-97.6918084,IHOP
30.5284694,fuel,-97.691376,Shell
30.5296182,restaurant,-97.6901458,Fuddrucker's
30.524173,fast_food,-97.6889826,Arby's
30.5164976,fast_food,-97.6893053,Starbucks
30.5161461,fast_food,-97.6892384,Popeye's Chicken
30.5173633,fast_food,-97.6893419,Taco Bell
30.5169698,fast_food,-97.6862055,Dairy Queen
30.5170585,fast_food,-97.685685,Short Stop
30.5171797,fast_food,-97.6851824,Long John Silver Seafood
30.5102915,fuel,-97.687429,BP
30.5105604,fast_food,-97.6879003,Wendy's
30.5101333,fuel,-97.6853297,Shell
30.5161934,fuel,-97.6868571,Shell
30.517588,fuel,-97.6912817,BP
30.5174909,fast_food,-97.6916632,Wendy's
30.4877891,bank,-97.6780044,Wells Fargo Bank
30.487143,restaurant,-97.6746272,Joe's Crab Shack
30.4856879,restaurant,-97.674562,Macaroni Grill
30.4564922,fuel,-97.6675625,Chevron
30.4566711,fast_food,-97.6679386,McDonald's
30.4553463,fuel,-97.66504,Texaco
30.4552065,fast_food,-97.6647482,Subway
30.4438527,restaurant,-97.6668881,Fish Daddy's Seafood
30.4445403,restaurant,-97.6667973,Chedder's
30.4414152,fast_food,-97.6695403,KFC
30.4404144,fuel,-97.6700137,Shell
30.4338282,restaurant,-97.6707659,IHOP
30.4250609,fuel,-97.6721796,Valero
30.4332244,fast_food,-97.6708178,Whataburger
30.4246471,fuel,-97.6707724,Citgo
30.4237189,fuel,-97.6709929,Shell
30.4232324,restaurant,-97.6704546,Baby Acapulco
30.4225782,fast_food,-97.6709475,McDonald's
30.4211187,fast_food,-97.6712847,Arby's
30.4067665,bank,-97.6737345,Bank of America
30.4060934,fuel,-97.6740054,H-E-B Gas
30.4049641,restaurant,-97.6740828,Golden Wok
30.3764544,fuel,-97.6755728,Valero
30.3752858,restaurant,-97.6729927,Vazquez Mexican Restaurant
30.3745401,restaurant,-97.6717349,Pizza Hut
30.3776508,fuel,-97.6764565,Shell
30.3775284,fuel,-97.6770177,Citgo
30.3765378,bank,-97.6771531,Wells Fargo
30.3581602,fuel,-97.687045,Exxon
30.3582333,fuel,-97.6891559,Chevron
30.359026,fuel,-97.6886737,Shell
30.3568054,restaurant,-97.6900028,Los Potrillos
30.3597624,fuel,-97.6904654,Texaco
30.3602347,fuel,-97.6914101,Conoco
30.3377003,restaurant,-97.7020103,Applebee's
30.3370761,restaurant,-97.7022969,Antonio's Tex-Mex
30.3333536,fuel,-97.7047075,Conoco
30.3327913,fuel,-97.7050333,Exxon
30.3324764,restaurant,-97.7052418,Denny's
30.3359684,fuel,-97.7012871,Shell
30.3320996,fast_food,-97.7035413,Burger King
30.3182934,fuel,-97.7079782,Shell
30.3161337,restaurant,-97.7083756,Baby Acapulco
30.3208467,restaurant,-97.7060497,Texas Land & Cattle Steakhouse
30.3186815,fuel,-97.7066751,Chevron
30.3132316,fast_food,-97.7073136,McDonald's
30.3127254,pharmacy,-97.7073722,Walgreen's
30.2954681,fast_food,-97.718676,Short Stop
30.2944218,fuel,-97.7193471,Chevron
30.2954119,fuel,-97.7198553,Shell
30.2942474,restaurant,-97.7205589,Cafe Hornitos
30.2886161,restaurant,-97.7230412,Star Seeds Cafe
30.2872884,restaurant,-97.7250739,Aster's Ethiopian Restaurant
30.2767055,restaurant,-97.7296476,Denny's
30.2667855,fuel,-97.7335697,Shell
30.2662228,fast_food,-97.733687,Wendy's
30.2644475,fuel,-97.7344171,Chevron
30.3587097,fast_food,-97.7156957,Taco Cabanna
30.3759961,fuel,-97.7263411,Texaco
30.3766234,fuel,-97.7252505,Chevron
30.415242,bank,-97.7074188,United Heritage Credit Union
30.4124945,pub,-97.7097916,The Hideout Pub
30.2398797,restaurant,-97.7531192,New India Cuisine
30.2394603,bank,-97.7533767,Wells Fargo Bank
30.2410545,restaurant,-97.7528939,Southside Flying Pizza
30.2412899,restaurant,-97.7520837,Vinaigrette
30.23371,restaurant,-97.7930115,Dong Nai
30.2349266,restaurant,-97.7573033,Habana Restaurant and Bar
30.3366014,restaurant,-97.7177159,La Preferida Grill
30.3340239,restaurant,-97.7165344,Arirang
30.3301392,fuel,-97.7153155,Shell
30.3291676,fast_food,-97.7152526,Jack in the Box
30.3236815,bank,-97.7159228,Wells Fargo
30.3215259,fast_food,-97.714394,Panda Express
30.3211598,fast_food,-97.7141323,Wendy's
30.3299172,fuel,-97.7289884,Texaco
30.33092,fuel,-97.73132,Shell
30.3258326,fuel,-97.726767,Shell
30.2325951,restaurant,-97.7406066,Tandoori Bistro
30.2294109,restaurant,-97.7293306,Java Noodles
30.3593073,restaurant,-97.7339922,Korea House
30.2307782,restaurant,-97.8026944,Tien Jin Chinese Restaurant
30.3361676,restaurant,-97.7210636,Han Yang Market Cafe
30.2641976,restaurant,-97.7467468,III Forks
30.2545513,fuel,-97.73721,Chevron
30.3617837,restaurant,-97.7153938,Sunflower Restaurant
30.361094,restaurant,-97.7156191,Din Ho Chinese BBQ
30.2317755,cafe,-97.7592299,Amy's Ice Creams
30.2331421,restaurant,-97.7586735,El Gallo Mexican Restaurant
30.2609714,restaurant,-97.7373575,IHOP
30.2637792,pub,-97.7380295,Moonshine Bar & Grill
30.2668401,bar,-97.736869,Emo's
30.267755,bar,-97.7365068,Beer Land
30.26794,bar,-97.7364445,Red Eyed Fly
30.2687136,restaurant,-97.7365652,Jaimes Spanish Village
30.2696184,bar,-97.7363666,Cheer Up Charlie's
30.2665213,bar,-97.7377332,Flamingo Cantina
30.2665522,restaurant,-97.7369406,El Sol Y La Luna
30.2665547,restaurant,-97.7378522,Hoek's Pizza
30.2665898,bar,-97.7379787,Dirty Dog Bar
30.266636,bar,-97.7381443,Coyote Ugly
30.266712,bar,-97.7385615,Pete's Dueling Piano Bar
30.2670389,restaurant,-97.7386841,Roppolo's Pizza
30.2671072,bar,-97.7389289,Mooseknuckle
30.2672622,restaurant,-97.7394843,Iron Cactus
30.2670792,bar,-97.73981,Blind Pig
30.267301,cinema,-97.7396232,Alamo Drafthouse Cinema - The Ritz
30.2673305,fast_food,-97.739729,Roppolo's Pizza
30.2673492,bar,-97.739796,Shakespeare's
30.2673807,restaurant,-97.7399087,Old Pecan Street Cafe
30.2670807,bar,-97.74004,311
30.2674486,bar,-97.7401125,Vice
30.2675896,restaurant,-97.7406574,Bikinis Sports Bar & Grill
30.267299,bar,-97.7405942,Darwin's
30.2672482,bar,-97.7407594,Soho
30.2671957,bar,-97.7407252,Chuggin' Monkey
30.2676222,nightclub,-97.7407745,Parish
30.2673138,restaurant,-97.7409874,Marisco Grill
30.2674314,bar,-97.7412007,Buffalo Billiards
30.2677567,restaurant,-97.7412563,Eureka
30.2677181,bar,-97.7411179,B. D. Riley's Irish Pub & Restaurant
30.2680832,restaurant,-97.7421017,Louie's
30.2685859,bar,-97.7454268,Hi-Lo
30.2686611,restaurant,-97.7454947,Belmont
30.2687228,restaurant,-97.745845,Maiko Sushi
30.268762,bank,-97.7462232,Compass Bank
30.2696906,bar,-97.7481472,Little Woodrow's
30.2699721,restaurant,-97.7490098,Union Park
30.2700147,bar,-97.7491454,Momo's
30.271858,fast_food,-97.7544087,Amy's Ice Cream
30.2743545,atm,-97.763779,BBVA Compass
30.27407,bar,-97.7634339,Donn's Depot
30.2713381,car_rental,-97.7585847,Enterprise Car Rental
30.2717214,restaurant,-97.7577953,Juanita's Tacos
30.2708184,restaurant,-97.7563315,Corazon
30.2699007,cafe,-97.7540185,Starbucks
30.2695924,bar,-97.7530788,Tinest Bar in Texas
30.2687102,atm,-97.7494992,Citi Bank
30.2661815,bar,-97.7403564,Antone's
30.2674644,bar,-97.7453298,Lucky Lounge
30.2671661,restaurant,-97.7440158,Chinatown
30.2675086,bar,-97.7439557,Roial
30.2670884,bar,-97.7438191,Gruv
30.2670626,bar,-97.7435033,Lanai
30.2673907,pharmacy,-97.7433241,CVS
30.2667198,bar,-97.7422828,Canvas
30.2671032,atm,-97.7415445,Prosperity Bank  ATM
30.2665872,bar,-97.7420908,HandleBar
30.2662223,restaurant,-97.7405459,Eddie V's
30.2679988,cafe,-97.7493626,Juan Pelota Cafe
30.2656731,restaurant,-97.7482531,Malaga Tapas
30.2654151,restaurant,-97.748667,Leaf
30.2567056,atm,-97.746684,Wells Fargo ATM
30.2551397,fast_food,-97.7453102,Thundercloud Subs
30.2565437,bar,-97.7474697,Ego's
30.2374831,fast_food,-97.7552424,Red Cap Chick
30.2269931,fuel,-97.7620977,Shamrock
30.2266199,restaurant,-97.7622847,El Flaco Cafe
30.2268623,bar,-97.7615678,Stompin' Grounds Lounge
30.2530722,fuel,-97.7628834,Texaco
30.5108476,restaurant,-97.6941667,Teji's Indian Restaurant
30.5094486,cafe,-97.6798958,Round Rock Donuts
30.479011,restaurant,-97.6780761,Pho Hoang
30.4833474,restaurant,-97.6728082,Chola Indian Restaurant
30.5083173,restaurant,-97.6876569,Sichuan Garden
30.2612105,bar,-97.7397373,Chain Drive
30.2643747,bar,-97.7413623,Max's Wine Dive
30.2641473,restaurant,-97.7414463,Pirana Killer Sushi
30.2641642,restaurant,-97.7405978,Fogo De Chao
30.2632742,bar,-97.7409562,Submerged
30.2636152,restaurant,-97.741057,Fleming's Steakhouse
30.2634701,restaurant,-97.7417011,Mongolian Grille
30.2638474,cafe,-97.7418971,Cafe Crepe
30.2641304,restaurant,-97.7426868,Cedar Door
30.2747296,fuel,-97.7522018,7-11
30.277145,fuel,-97.7514959,Conoco
30.2775856,cafe,-97.7515112,Austin Java
30.2765454,cafe,-97.7507791,Fete Accompli
30.2764369,fast_food,-97.7504432,Thundercloud Subs
30.2767346,restaurant,-97.750411,House Park Bar-B-Que
30.2763032,restaurant,-97.7486205,Austin Pizza
30.2706093,restaurant,-97.7495646,Aquarelle Restaurant Français
30.2699904,restaurant,-97.7510238,Frank & Angie's Pizzeria
30.2697527,restaurant,-97.7509303,Lucy’s Retired Surfer Bar
30.2694073,restaurant,-97.7436129,Perry's Steakhouse
30.2701619,cafe,-97.7432887,The Amsterdam
30.2703022,fast_food,-97.7417493,Subway
30.271294,restaurant,-97.7418546,Quattro Gatti Ristorante
30.2690633,restaurant,-97.7421993,Roaring Fork
30.2717121,fast_food,-97.7416871,Quiznos Sub Sandwich Restaurant
30.2668736,bar,-97.7434943,Sky Lounge
30.2657263,bar,-97.7440439,Cork & Co.
30.2649307,restaurant,-97.7437197,Copa Bar & Grill
30.334053,pharmacy,-97.7395024,Walgreens
30.347507,bar,-97.7354817,Dallas Nightclub
30.3567746,restaurant,-97.7312443,Barletts
30.3517455,restaurant,-97.7224631,La Casita
30.3437298,fuel,-97.7148333,Corner Store
30.3402742,restaurant,-97.716974,Carnes n Pollos
30.3366404,pharmacy,-97.7203949,Walgreens
30.336002,car_rental,-97.7194277,Enterprise Car Rental
30.3337186,bar,-97.721924,Yellow Rose
30.3323742,restaurant,-97.722685,Threadgill's
30.3236878,fast_food,-97.7283249,McDonald's
30.3212445,fuel,-97.728965,Phillips 66
30.3188317,fuel,-97.7305297,7-11
30.3133675,restaurant,-97.7383672,Chili's
30.3123606,fast_food,-97.7386659,Chipotle Mexican Grill
30.3089652,pharmacy,-97.741148,Peoples Pharmacy
30.3041548,fuel,-97.7435652,Valero
30.302703,cafe,-97.7452903,34th St Cafe
30.3087503,fuel,-97.7153206,Shamrock
30.3033701,restaurant,-97.7446209,La Madeleine
30.3077757,fuel,-97.7154407,Shell
30.3097277,restaurant,-97.7152858,Jalapeno Joe's
30.3107651,restaurant,-97.7151814,Potro Salvage Bar & Grill
30.3168803,restaurant,-97.7140493,Burger Tex
30.3508346,fuel,-97.7085908,Texaco
30.3541419,fuel,-97.7042034,Chevron
30.3555871,fast_food,-97.7032735,Jack in the Box
30.3550729,restaurant,-97.7029139,Tacos Y Mas
30.3563231,fast_food,-97.7021946,Dairy Queen
30.3581007,fuel,-97.7003142,7-11
30.3579589,fuel,-97.6996515,Food Mart
30.3584687,restaurant,-97.6992611,Mandarin House
30.3616028,fast_food,-97.6974372,KFC
30.3626623,fast_food,-97.6967642,Sonic Drive-in
30.363181,fuel,-97.6963737,H-E-B Gas
30.3641562,restaurant,-97.6960244,El Tacolote
30.3652156,fast_food,-97.695449,Burger King
30.36565,fast_food,-97.6959165,Golden Chick
30.3674231,restaurant,-97.6951921,Golden Corral
30.3675207,fast_food,-97.6940413,Wendy's
30.3684825,bank,-97.6944985,Wells Fargo
30.3679329,fast_food,-97.6937998,Popeye's
30.3682423,bank,-97.6936153,Chase Bank
30.3701649,restaurant,-97.6936258,T&S Chinese
30.3707566,fuel,-97.692279,7-11
30.3739964,fuel,-97.6912275,Shell
30.3737944,bar,-97.6905616,El Tajuana Bar
30.3751992,restaurant,-97.6906032,Chuy's
30.3800463,fuel,-97.6878512,Shamrock
30.4133516,fast_food,-97.6896142,KFC
30.4131703,bank,-97.6890218,Chase Bank
30.4110771,bank,-97.687426,Wells Fargo
30.4118353,restaurant,-97.6749178,Red Robin
30.4172896,restaurant,-97.6718576,Chili's
30.4168087,restaurant,-97.6718721,Johnny Carino's Italian
30.4142322,fast_food,-97.6721437,Chick-fil-A
30.4130868,bank,-97.6913641,1st National Bank
30.4133557,restaurant,-97.6919876,Ryan's
30.4137717,fast_food,-97.6928189,Taco Bell
30.4153143,fuel,-97.6957915,Chevron
30.4160088,fuel,-97.6955985,Texaco
30.4148791,fast_food,-97.6961329,Sonic Drive-in
30.418322,fast_food,-97.7020169,Panda Express
30.4162809,restaurant,-97.6978215,Pok-E-Joe's BBQ
30.4462553,bar,-97.8068296,Anderson Mill Tavern
30.4608074,cafe,-97.7946052,Starbucks
30.4783171,fast_food,-97.8005447,Chipotle Mexican Grill
30.4779627,restaurant,-97.8004142,Mama Fu's
30.4473524,restaurant,-97.787084,Kerby Lane Cafe
30.4474424,fast_food,-97.7890946,Jimmy John's
30.4459454,restaurant,-97.7858306,Double Dave's Pizza
30.4463338,fast_food,-97.7863855,Quizno's
30.44043,bank,-97.7791851,A+ Credit Union
30.3483353,cafe,-97.5584251,Cafe 290
30.3490389,fuel,-97.5578619,Shell
30.3491768,fast_food,-97.5583663,Subway
30.3484151,restaurant,-97.5568616,Texas Traditional BBQ
30.3485529,fuel,-97.5562228,Valero
30.3483861,fast_food,-97.5552225,Sonic Drive-in
30.340849,restaurant,-97.5570466,Ramos Mexican
30.3414946,restaurant,-97.5573996,La Mexica
